match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,dismissal_kind
1012,2,Royal Challengers Bengaluru,Gujarat Titans,11,1,Krunal Pandya,Krunal Pandya,Mohammed Siraj,1,0,1,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,11,2,Krunal Pandya,Krunal Pandya,Mohammed Siraj,0,0,0,,1,caught and bowled
1012,2,Royal Challengers Bengaluru,Gujarat Titans,11,3,Krunal Pandya,Krunal Pandya,Mohammed Siraj,0,0,0,,1,lbw
1012,2,Royal Challengers Bengaluru,Gujarat Titans,11,4,Krunal Pandya,Krunal Pandya,Mohammed Siraj,0,0,0,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,11,5,Krunal Pandya,Krunal Pandya,Mohammed Siraj,0,0,0,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,11,6,Krunal Pandya,Krunal Pandya,Mohammed Siraj,1,0,1,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,12,1,Krunal Pandya,Krunal Pandya,Ishant Sharma,1,0,1,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,12,2,Krunal Pandya,Krunal Pandya,Ishant Sharma,4,0,4,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,12,3,Krunal Pandya,Krunal Pandya,Ishant Sharma,0,0,0,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,12,4,Krunal Pandya,Krunal Pandya,Ishant Sharma,0,0,0,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,12,5,Krunal Pandya,Krunal Pandya,Ishant Sharma,0,0,0,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,12,6,Krunal Pandya,Krunal Pandya,Ishant Sharma,6,0,6,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,13,1,Krunal Pandya,Krunal Pandya,Mohammed Siraj,0,0,0,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,13,2,Krunal Pandya,Krunal Pandya,Mohammed Siraj,1,0,1,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,13,3,Krunal Pandya,Krunal Pandya,Mohammed Siraj,1,0,1,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,13,4,Krunal Pandya,Krunal Pandya,Mohammed Siraj,1,0,1,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,13,5,Krunal Pandya,Krunal Pandya,Mohammed Siraj,1,0,1,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,13,6,Krunal Pandya,Krunal Pandya,Mohammed Siraj,4,0,4,,0,
1012,2,Royal Challengers Bengaluru,Gujarat Titans,14,1,Krunal Pandya,Krunal Pandya,Ishant Sharma,0,0,0,,1,stumped
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,1,Virat Kohli,Rajat Patidar,Vaibhav Arora,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,2,Virat Kohli,Rajat Patidar,Vaibhav Arora,6,0,6,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,3,Virat Kohli,Rajat Patidar,Vaibhav Arora,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,4,Virat Kohli,Rajat Patidar,Vaibhav Arora,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,5,Virat Kohli,Rajat Patidar,Vaibhav Arora,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,6,Virat Kohli,Rajat Patidar,Vaibhav Arora,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,1,Virat Kohli,Rajat Patidar,Harshit Rana,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,2,Virat Kohli,Rajat Patidar,Harshit Rana,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,3,Virat Kohli,Rajat Patidar,Harshit Rana,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,4,Virat Kohli,Rajat Patidar,Harshit Rana,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,5,Virat Kohli,Rajat Patidar,Harshit Rana,0,0,0,,1,stumped
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,6,Rajat Patidar,Phil Salt,Harshit Rana,0,0,0,,1,caught
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,1,Phil Salt,Devdutt Padikkal,Varun Chakravarthy,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,2,Phil Salt,Devdutt Padikkal,Varun Chakravarthy,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,3,Phil Salt,Devdutt Padikkal,Varun Chakravarthy,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,4,Phil Salt,Devdutt Padikkal,Varun Chakravarthy,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,5,Phil Salt,Devdutt Padikkal,Varun Chakravarthy,0,0,0,,1,bowled
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,6,Devdutt Padikkal,Manoj Bhandage,Varun Chakravarthy,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,1,Devdutt Padikkal,Manoj Bhandage,Vaibhav Arora,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,2,Devdutt Padikkal,Manoj Bhandage,Vaibhav Arora,6,0,6,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,3,Devdutt Padikkal,Manoj Bhandage,Vaibhav Arora,3,0,3,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,4,Devdutt Padikkal,Manoj Bhandage,Vaibhav Arora,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,5,Devdutt Padikkal,Manoj Bhandage,Vaibhav Arora,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,6,Devdutt Padikkal,Manoj Bhandage,Vaibhav Arora,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,1,Devdutt Padikkal,Manoj Bhandage,Harshit Rana,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,2,Devdutt Padikkal,Manoj Bhandage,Harshit Rana,1,1,2,legbyes,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,3,Devdutt Padikkal,Manoj Bhandage,Harshit Rana,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,4,Devdutt Padikkal,Manoj Bhandage,Harshit Rana,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,5,Devdutt Padikkal,Manoj Bhandage,Harshit Rana,0,0,0,,1,caught
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,6,Manoj Bhandage,Tim David,Harshit Rana,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,1,Manoj Bhandage,Tim David,Anrich Nortje,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,2,Manoj Bhandage,Tim David,Anrich Nortje,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,3,Manoj Bhandage,Tim David,Anrich Nortje,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,4,Manoj Bhandage,Tim David,Anrich Nortje,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,5,Manoj Bhandage,Tim David,Anrich Nortje,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,6,Manoj Bhandage,Tim David,Anrich Nortje,0,1,1,noballs,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,1,Manoj Bhandage,Tim David,Harshit Rana,0,0,0,,1,bowled
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,2,Tim David,Krunal Pandya,Harshit Rana,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,3,Tim David,Krunal Pandya,Harshit Rana,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,4,Tim David,Krunal Pandya,Harshit Rana,6,0,6,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,5,Tim David,Krunal Pandya,Harshit Rana,3,0,3,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,6,Tim David,Krunal Pandya,Harshit Rana,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,1,Tim David,Krunal Pandya,Mitchell Starc,0,0,0,,1,caught
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,2,Krunal Pandya,Krunal Pandya,Mitchell Starc,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,3,Krunal Pandya,Krunal Pandya,Mitchell Starc,4,4,8,byes,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,4,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,5,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,6,Krunal Pandya,Krunal Pandya,Mitchell Starc,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,8,1,Krunal Pandya,Krunal Pandya,Varun Chakravarthy,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,8,2,Krunal Pandya,Krunal Pandya,Varun Chakravarthy,0,0,0,,1,caught and bowled
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,8,3,Krunal Pandya,Krunal Pandya,Varun Chakravarthy,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,8,4,Krunal Pandya,Krunal Pandya,Varun Chakravarthy,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,8,5,Krunal Pandya,Krunal Pandya,Varun Chakravarthy,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,8,6,Krunal Pandya,Krunal Pandya,Varun Chakravarthy,0,1,1,wides,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,9,1,Krunal Pandya,Krunal Pandya,Harshit Rana,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,9,2,Krunal Pandya,Krunal Pandya,Harshit Rana,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,9,3,Krunal Pandya,Krunal Pandya,Harshit Rana,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,9,4,Krunal Pandya,Krunal Pandya,Harshit Rana,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,9,5,Krunal Pandya,Krunal Pandya,Harshit Rana,0,5,5,byes,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,9,6,Krunal Pandya,Krunal Pandya,Harshit Rana,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,10,1,Krunal Pandya,Krunal Pandya,Mitchell Starc,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,10,2,Krunal Pandya,Krunal Pandya,Mitchell Starc,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,10,3,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,1,stumped
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,10,4,Krunal Pandya,Krunal Pandya,Mitchell Starc,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,10,5,Krunal Pandya,Krunal Pandya,Mitchell Starc,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,10,6,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,11,1,Krunal Pandya,Krunal Pandya,Mitchell Starc,6,0,6,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,11,2,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,11,3,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,11,4,Krunal Pandya,Krunal Pandya,Mitchell Starc,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,11,5,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,11,6,Krunal Pandya,Krunal Pandya,Mitchell Starc,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,12,1,Krunal Pandya,Krunal Pandya,Vaibhav Arora,0,0,0,,1,bowled
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,12,2,Krunal Pandya,Krunal Pandya,Vaibhav Arora,3,2,5,legbyes,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,12,3,Krunal Pandya,Krunal Pandya,Vaibhav Arora,0,1,1,noballs,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,12,4,Krunal Pandya,Krunal Pandya,Vaibhav Arora,6,0,6,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,12,5,Krunal Pandya,Krunal Pandya,Vaibhav Arora,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,12,6,Krunal Pandya,Krunal Pandya,Vaibhav Arora,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,13,1,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,13,2,Krunal Pandya,Krunal Pandya,Mitchell Starc,2,0,2,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,13,3,Krunal Pandya,Krunal Pandya,Mitchell Starc,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,13,4,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,13,5,Krunal Pandya,Krunal Pandya,Mitchell Starc,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,13,6,Krunal Pandya,Krunal Pandya,Mitchell Starc,4,0,4,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,14,1,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,14,2,Krunal Pandya,Krunal Pandya,Mitchell Starc,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,14,3,Krunal Pandya,Krunal Pandya,Mitchell Starc,3,0,3,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,14,4,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,14,5,Krunal Pandya,Krunal Pandya,Mitchell Starc,1,0,1,,0,
1013,1,Royal Challengers Bengaluru,Kolkata Knight Riders,14,6,Krunal Pandya,Krunal Pandya,Mitchell Starc,0,0,0,,1,bowled
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,0,1,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,0,2,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,0,3,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,0,4,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,0,5,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,4,0,4,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,0,6,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,1,1,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,1,2,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,1,3,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,6,0,6,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,1,4,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,1,5,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,1,6,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,4,0,4,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,2,1,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,2,2,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,2,3,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,6,1,7,legbyes,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,2,4,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,2,5,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,2,6,Ajinkya Rahane,Venkatesh Iyer,Suyash Sharma,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,3,1,Ajinkya Rahane,Venkatesh Iyer,Josh Hazlewood,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,3,2,Ajinkya Rahane,Venkatesh Iyer,Josh Hazlewood,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,3,3,Ajinkya Rahane,Venkatesh Iyer,Josh Hazlewood,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,3,4,Ajinkya Rahane,Venkatesh Iyer,Josh Hazlewood,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,3,5,Ajinkya Rahane,Venkatesh Iyer,Josh Hazlewood,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,3,6,Ajinkya Rahane,Venkatesh Iyer,Josh Hazlewood,3,0,3,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,4,1,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,4,2,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,4,3,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,4,4,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,4,5,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,4,6,Ajinkya Rahane,Venkatesh Iyer,Bhuvneshwar Kumar,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,5,1,Ajinkya Rahane,Venkatesh Iyer,Yash Dayal,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,5,2,Ajinkya Rahane,Venkatesh Iyer,Yash Dayal,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,5,3,Ajinkya Rahane,Venkatesh Iyer,Yash Dayal,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,5,4,Ajinkya Rahane,Venkatesh Iyer,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,5,5,Ajinkya Rahane,Venkatesh Iyer,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,5,6,Ajinkya Rahane,Venkatesh Iyer,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,6,1,Ajinkya Rahane,Venkatesh Iyer,Swapnil Singh,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,6,2,Ajinkya Rahane,Venkatesh Iyer,Swapnil Singh,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,6,3,Ajinkya Rahane,Venkatesh Iyer,Swapnil Singh,0,0,0,,1,lbw
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,6,4,Venkatesh Iyer,Angkrish Raghuvanshi,Swapnil Singh,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,6,5,Venkatesh Iyer,Angkrish Raghuvanshi,Swapnil Singh,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,6,6,Venkatesh Iyer,Angkrish Raghuvanshi,Swapnil Singh,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,7,1,Venkatesh Iyer,Angkrish Raghuvanshi,Yash Dayal,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,7,2,Venkatesh Iyer,Angkrish Raghuvanshi,Yash Dayal,3,0,3,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,7,3,Venkatesh Iyer,Angkrish Raghuvanshi,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,7,4,Venkatesh Iyer,Angkrish Raghuvanshi,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,7,5,Venkatesh Iyer,Angkrish Raghuvanshi,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,7,6,Venkatesh Iyer,Angkrish Raghuvanshi,Yash Dayal,4,0,4,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,8,1,Venkatesh Iyer,Angkrish Raghuvanshi,Josh Hazlewood,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,8,2,Venkatesh Iyer,Angkrish Raghuvanshi,Josh Hazlewood,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,8,3,Venkatesh Iyer,Angkrish Raghuvanshi,Josh Hazlewood,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,8,4,Venkatesh Iyer,Angkrish Raghuvanshi,Josh Hazlewood,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,8,5,Venkatesh Iyer,Angkrish Raghuvanshi,Josh Hazlewood,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,8,6,Venkatesh Iyer,Angkrish Raghuvanshi,Josh Hazlewood,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,9,1,Venkatesh Iyer,Angkrish Raghuvanshi,Bhuvneshwar Kumar,0,0,0,,1,run out
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,9,2,Angkrish Raghuvanshi,Rinku Singh,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,9,3,Angkrish Raghuvanshi,Rinku Singh,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,9,4,Angkrish Raghuvanshi,Rinku Singh,Bhuvneshwar Kumar,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,9,5,Angkrish Raghuvanshi,Rinku Singh,Bhuvneshwar Kumar,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,9,6,Angkrish Raghuvanshi,Rinku Singh,Bhuvneshwar Kumar,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,10,1,Angkrish Raghuvanshi,Rinku Singh,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,10,2,Angkrish Raghuvanshi,Rinku Singh,Yash Dayal,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,10,3,Angkrish Raghuvanshi,Rinku Singh,Yash Dayal,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,10,4,Angkrish Raghuvanshi,Rinku Singh,Yash Dayal,4,0,4,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,10,5,Angkrish Raghuvanshi,Rinku Singh,Yash Dayal,4,0,4,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,10,6,Angkrish Raghuvanshi,Rinku Singh,Yash Dayal,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,11,1,Angkrish Raghuvanshi,Rinku Singh,Swapnil Singh,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,11,2,Angkrish Raghuvanshi,Rinku Singh,Swapnil Singh,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,11,3,Angkrish Raghuvanshi,Rinku Singh,Swapnil Singh,4,0,4,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,11,4,Angkrish Raghuvanshi,Rinku Singh,Swapnil Singh,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,11,5,Angkrish Raghuvanshi,Rinku Singh,Swapnil Singh,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,11,6,Angkrish Raghuvanshi,Rinku Singh,Swapnil Singh,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,12,1,Angkrish Raghuvanshi,Rinku Singh,Josh Hazlewood,2,0,2,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,12,2,Angkrish Raghuvanshi,Rinku Singh,Josh Hazlewood,4,0,4,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,12,3,Angkrish Raghuvanshi,Rinku Singh,Josh Hazlewood,1,0,1,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,12,4,Angkrish Raghuvanshi,Rinku Singh,Josh Hazlewood,0,0,0,,0,
1013,2,Kolkata Knight Riders,Royal Challengers Bengaluru,12,5,Angkrish Raghuvanshi,Rinku Singh,Josh Hazlewood,0,0,0,,1,caught
