match_id,season,team1,team2,venue,team1_recent_form,team2_recent_form,form_diff,team1_overall_wr,team2_overall_wr,overall_wr_diff,h2h_team1_pct,h2h_matches,team1_venue_wr,team2_venue_wr,venue_avg_score,team1_avg_score,team2_avg_score,team1_avg_sr,team2_avg_sr,batting_score_diff,team1_avg_conceded,team2_avg_conceded,team1_avg_wickets,team2_avg_wickets,bowling_economy_diff,toss_won_by_team1,chose_bat,target
944,2022,Punjab Kings,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.2,0.6,-0.39999999999999997,0.49514563106796117,0.48333333333333334,0.01181229773462783,0.4444444444444444,27,0.42857142857142855,0.6470588235294118,119.03333333333333,129.2233009708738,124.08333333333333,151.93196735346154,151.2903881324934,5.139967637540465,120.91747572815534,124.82222222222222,9.864077669902912,9.816666666666666,0.04269087591210763,1,0,1
945,2022,Royal Challengers Bengaluru,Punjab Kings,"Brabourne Stadium, Mumbai",0.4,0.4,0.0,0.5233644859813084,0.4975845410628019,0.025779944918506437,0.5384615384615384,26,0.4375,0.4666666666666667,118.04918032786885,119.92056074766356,128.8840579710145,151.386267107126,151.70590242238146,-8.963497223350942,126.92056074766356,120.8792270531401,9.813084112149532,9.864734299516908,0.0107174667918013,0,1,0
946,2022,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.6,0.4,0.19999999999999996,0.5,0.5,0.0,0.45714285714285713,35,0.4666666666666667,0.38461538461538464,121.3076923076923,128.68269230769232,121.36936936936937,151.7518993083116,148.9030118817353,7.313322938322955,120.875,126.76576576576576,9.865384615384615,9.914414414414415,-0.265138564488268,0,1,0
929,2022,Delhi Capitals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0.6,0.6,0.0,0.5022421524663677,0.4590909090909091,0.043151243375458614,0.5454545454545454,33,0.5454545454545454,0.4,118.21311475409836,121.34529147982063,125.77272727272727,148.90221757552413,151.43388791593694,-4.4274357929066355,126.75336322869956,121.3409090909091,9.914798206278027,9.863636363636363,0.21709170740714612,1,0,0
930,2022,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",0.6,0.2,0.39999999999999997,0.46153846153846156,0.5209302325581395,-0.059391771019677964,0.4642857142857143,28,0.14285714285714285,0.5625,121.19047619047619,125.87782805429865,119.92093023255813,151.5031042370112,151.45978969629326,5.956897821740512,121.39819004524887,126.73488372093023,9.864253393665159,9.813953488372093,0.032445169359943904,1,0,0
932,2022,Delhi Capitals,Mumbai Indians,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.6,0.8,-0.20000000000000007,0.5,0.5238095238095238,-0.023809523809523836,0.42424242424242425,33,0.42857142857142855,0.45454545454545453,121.35849056603773,121.40178571428571,121.40259740259741,148.86139697832274,150.28938906752413,-0.0008116883116997542,126.85267857142857,125.93939393939394,9.915178571428571,9.805194805194805,0.13881164046381933,0,0,1
937,2022,Gujarat Titans,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",1.0,0.4,0.6,1.0,0.49760765550239233,0.5023923444976077,0.5,0,0.5,0.5333333333333333,115.64285714285714,127.33333333333333,128.6602870813397,160.50420168067228,151.69807063071195,-1.3269537480063747,155.0,120.85167464114832,9.333333333333334,9.866028708133971,0.1359603403976415,0,1,0
938,2022,Sunrisers Hyderabad,Lucknow Super Giants,"DY Patil Stadium, Mumbai",0.6,0.6,0.0,0.4594594594594595,0.7272727272727273,-0.2678132678132678,0.5,2,0.4666666666666667,1.0,124.94444444444444,125.67117117117117,132.63636363636363,151.36176215277777,155.047821466525,-6.965192465192459,121.42792792792793,128.36363636363637,9.864864864864865,10.0,-0.19796864483874366,0,1,1
939,2022,Chennai Super Kings,Delhi Capitals,"Brabourne Stadium, Mumbai",0.2,0.6,-0.39999999999999997,0.5351351351351351,0.5022222222222222,0.03291291291291287,0.7391304347826086,23,0.7777777777777778,0.42857142857142855,118.08064516129032,129.03243243243244,121.37333333333333,155.18788193992978,148.8959162532032,7.659099099099109,120.02162162162162,126.70222222222222,9.87027027027027,9.915555555555555,-0.20394478419401985,1,1,0
941,2022,Royal Challengers Bengaluru,Gujarat Titans,"DY Patil Stadium, Mumbai",0.2,0.75,-0.55,0.5231481481481481,0.75,-0.22685185185185186,0.5,0,0.7142857142857143,0.5,124.95890410958904,119.95833333333333,111.5,151.4112078536785,154.32525951557093,8.458333333333329,126.51851851851852,172.75,9.814814814814815,9.0,-0.7498152054652891,1,1,1
943,2022,Delhi Capitals,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",0.6,0.6,0.0,0.504424778761062,0.48066298342541436,0.023761795335647595,0.45454545454545453,22,0.47058823529411764,0.3,115.01492537313433,121.43362831858407,124.02209944751381,148.94979647218454,151.08359133126933,-2.58847112892974,126.70796460176992,124.45856353591161,9.915929203539823,9.817679558011049,0.3001396737269424,1,0,0
947,2022,Chennai Super Kings,Royal Challengers Bengaluru,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.0,0.4,-0.4,0.532258064516129,0.5253456221198156,0.00691244239631339,0.4230769230769231,26,0.5,0.36363636363636365,114.71666666666667,129.0268817204301,120.13824884792626,155.08239095315025,151.52571926765475,8.888632872503848,120.10215053763442,126.29032258064517,9.870967741935484,9.815668202764977,0.059429060164287506,1,0,1
949,2023,Chennai Super Kings,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",0.2,0.4,-0.2,0.5347593582887701,0.5229357798165137,0.011823578472256346,0.4444444444444444,27,0.6,0.29411764705882354,118.46774193548387,128.81283422459893,119.9862385321101,155.02638692238384,151.5205931761571,8.826595692488837,119.92513368983957,126.11926605504587,9.871657754010695,9.81651376146789,0.06100437872365916,1,1,1
950,2023,Chennai Super Kings,Gujarat Titans,"DY Patil Stadium, Mumbai",0.4,0.6,-0.19999999999999996,0.5372340425531915,0.6,-0.06276595744680846,0.5,1,0.5263157894736842,0.0,125.41891891891892,128.71808510638297,104.6,154.81415136587552,146.91011235955057,24.118085106382978,119.75531914893617,170.0,9.872340425531915,9.2,-0.8116536060092532,0,1,0
951,2023,Kolkata Knight Riders,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",0.6,0.8,-0.20000000000000007,0.5551020408163265,0.4618834080717489,0.09321863274457765,0.5428571428571428,35,0.4,0.42857142857142855,124.33870967741936,119.11428571428571,125.67264573991031,148.29513694801565,151.29838579063866,-6.558360025624594,123.09795918367347,121.42152466367713,9.877551020408163,9.865470852017937,0.034359853494237313,1,0,0
957,2023,Royal Challengers Bengaluru,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",0.4,0.4,0.0,0.5205479452054794,0.5528455284552846,-0.03229758324980514,0.42857142857142855,28,0.75,0.5,126.48,119.84018264840182,119.21138211382114,151.51252742177576,148.2683654380909,0.6288005345806766,126.05022831050228,123.20325203252033,9.817351598173516,9.878048780487806,-0.09115582759492824,1,0,0
952,2023,Sunrisers Hyderabad,Rajasthan Royals,"DY Patil Stadium, Mumbai",0.8,0.6,0.20000000000000007,0.4642857142857143,0.4835164835164835,-0.019230769230769218,0.48,25,0.5,0.5,126.59210526315789,125.77678571428571,123.91208791208791,151.22920021470748,151.2744834987926,1.8646978021977958,121.51785714285714,124.31318681318682,9.866071428571429,9.81868131868132,0.08717161910192672,0,0,1
960,2023,Chennai Super Kings,Mumbai Indians,"M. Chinnaswamy Stadium, Bengaluru",0.4,0.6,-0.19999999999999996,0.5343915343915344,0.521551724137931,0.012839810253603368,0.5357142857142857,28,0.6153846153846154,0.5,135.03508771929825,129.1216931216931,121.28017241379311,154.9361945273316,150.11203585147248,7.841520707900003,119.97354497354497,125.89224137931035,9.851851851851851,9.806034482758621,-0.08308584537197561,1,1,1
961,2023,Lucknow Super Giants,Delhi Capitals,"Arun Jaitley Stadium, Delhi",0.6,0.6,0.0,0.6666666666666666,0.5022026431718062,0.16446402349486045,0.5,0,0.5,0.5833333333333334,118.07936507936508,131.58333333333334,121.33039647577093,155.8736426456071,149.02066875879234,10.252936857562418,128.16666666666666,126.6079295154185,10.0,9.916299559471366,-0.10204836181448407,0,1,0
953,2023,Gujarat Titans,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0.6,0.4,0.19999999999999996,0.6666666666666666,0.5546558704453441,0.11201079622132248,0.5,2,0.5,0.5,120.546875,114.0,119.57894736842105,143.69747899159663,148.4295693250917,-5.578947368421055,175.83333333333334,123.25101214574899,9.166666666666666,9.870445344129555,0.8800500524638455,0,0,0
963,2023,Delhi Capitals,Gujarat Titans,"Ekana Cricket Stadium, Lucknow",0.6,0.4,0.19999999999999996,0.5043859649122807,0.5714285714285714,-0.06704260651629068,0.5,0,0.3888888888888889,1.0,117.52459016393442,121.32456140350877,115.42857142857143,149.09718104888697,145.84837545126354,5.895989974937336,126.80263157894737,160.71428571428572,9.916666666666666,9.285714285714286,-0.4382659255972019,0,1,1
954,2023,Sunrisers Hyderabad,Punjab Kings,"DY Patil Stadium, Mumbai",0.8,0.6,0.20000000000000007,0.4666666666666667,0.5,-0.033333333333333326,0.5,20,0.5294117647058824,0.5,125.53246753246754,125.41777777777777,129.1238095238095,151.11384813109137,151.9444133139079,-3.7060317460317407,121.4088888888889,120.58095238095238,9.866666666666667,9.866666666666667,0.042170190952985465,0,0,0
955,2023,Sunrisers Hyderabad,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",0.6,0.4,0.19999999999999996,0.4646017699115044,0.51931330472103,-0.054711534809525564,0.43333333333333335,30,0.42857142857142855,0.5833333333333334,118.34920634920636,125.42477876106194,121.09871244635193,151.00953598636193,150.1010745824024,4.326066314710019,121.34070796460178,125.81115879828326,9.867256637168142,9.806866952789699,-0.09232284600618534,0,1,0
958,2023,Delhi Capitals,Gujarat Titans,"Eden Gardens, Kolkata",0.8,0.2,0.6000000000000001,0.5065502183406113,0.5,0.0065502183406113135,0.5,1,0.38461538461538464,0.5,128.28333333333333,121.20087336244542,122.125,149.10018802041364,146.6966966966967,-0.9241266375545791,126.98689956331877,152.25,9.91703056768559,9.375,-0.38350539040966325,1,1,1
967,2023,Gujarat Titans,Rajasthan Royals,"Ekana Cricket Stadium, Lucknow",0.2,0.4,-0.2,0.5,0.4808743169398907,0.01912568306010931,0.5,0,0.5,0.5555555555555556,117.12903225806451,122.125,123.76502732240438,146.6966966966967,151.21511550273735,-1.6400273224043787,152.25,123.87978142076503,9.375,9.819672131147541,0.7015043731959931,1,1,1
956,2023,Kolkata Knight Riders,Chennai Super Kings,"Eden Gardens, Kolkata",0.6,0.6,0.0,0.5564516129032258,0.5368421052631579,0.019609507640067858,0.53125,32,0.7142857142857143,0.3125,127.85245901639344,119.37903225806451,129.00526315789475,148.34151718609078,154.8389134554643,-9.626230899830233,123.25403225806451,119.7578947368421,9.870967741935484,9.852631578947369,0.01830437209535063,1,1,0
972,2023,Delhi Capitals,Chennai Super Kings,"DY Patil Stadium, Mumbai",0.8,0.8,0.0,0.508695652173913,0.5392670157068062,-0.030571363532893248,0.2916666666666667,24,0.5,0.5,125.55128205128206,121.11739130434782,128.64921465968587,149.0715470648044,154.76475404673425,-7.531823355338048,127.16956521739131,119.57591623036649,9.917391304347825,9.853403141361257,0.22859764555320794,1,1,0
962,2023,Sunrisers Hyderabad,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",0.6,0.8,-0.20000000000000007,0.46255506607929514,0.5023696682464455,-0.039814602167150326,0.47619047619047616,21,0.375,0.5625,114.91549295774648,125.0748898678414,129.01421800947867,150.94901377000372,151.82375906302286,-3.9393281416372616,121.31277533039648,120.61137440758294,9.86784140969163,9.867298578199053,0.04217358380426184,0,1,0
976,2023,Royal Challengers Bengaluru,Chennai Super Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.4,0.8,-0.4,0.5181818181818182,0.5416666666666666,-0.023484848484848442,0.5357142857142857,28,0.3333333333333333,0.5555555555555556,114.29508196721312,119.9090909090909,128.5625,151.2441233803463,154.79744136460553,-8.653409090909093,126.43181818181819,119.81770833333333,9.809090909090909,9.848958333333334,-0.03752771864349036,0,1,1
959,2023,Gujarat Titans,Punjab Kings,"Eden Gardens, Kolkata",0.4,0.8,-0.4,0.5,0.5047169811320755,-0.004716981132075526,0.5,1,0.0,0.45454545454545453,127.16129032258064,122.6,129.33962264150944,146.65071770334927,152.01241822818494,-6.739622641509442,140.5,120.9622641509434,9.5,9.86320754716981,0.42162087068908427,0,0,1
964,2023,Lucknow Super Giants,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",0.6,0.6,0.0,0.6153846153846154,0.5542168674698795,0.06116774791473589,0.5,2,1.0,0.47058823529411764,116.02777777777777,134.6153846153846,119.24096385542168,157.79981965734896,148.24745356500898,15.37442075996293,127.53846153846153,123.00401606425703,10.0,9.8714859437751,0.1620037821034046,1,1,0
981,2023,Chennai Super Kings,Punjab Kings,"Wankhede Stadium, Mumbai",0.6,0.6,0.0,0.538860103626943,0.5023474178403756,0.03651268578656741,0.4666666666666667,15,0.6,0.5625,120.6,128.46113989637306,129.17840375586854,154.68555028699774,152.01657458563537,-0.717263859495489,119.55440414507773,121.32863849765258,9.849740932642487,9.863849765258216,0.02063137330643805,0,1,1
965,2023,Delhi Capitals,Lucknow Super Giants,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.6,0.4,0.19999999999999996,0.5064935064935064,0.5714285714285714,-0.06493506493506496,0.5,1,0.4666666666666667,0.5,121.24074074074075,121.31168831168831,132.42857142857142,149.0030307864093,157.92163543441228,-11.116883116883102,127.1038961038961,124.78571428571429,9.917748917748918,10.0,0.08497164253069656,1,1,1
986,2023,Royal Challengers Bengaluru,Chennai Super Kings,"M. A. Chidambaram Stadium, Chennai",0.4,0.8,-0.4,0.5203619909502263,0.5412371134020618,-0.020875122451835537,0.5517241379310345,29,0.7368421052631579,0.5,115.86301369863014,119.67873303167421,128.87113402061857,151.1803372392112,154.82412682685163,-9.192400988944357,126.3529411764706,119.30412371134021,9.809954751131222,9.850515463917526,-0.03327228603212973,1,1,1
968,2023,Gujarat Titans,Lucknow Super Giants,"Ekana Cricket Stadium, Lucknow",0.4,0.2,0.2,0.5454545454545454,0.5333333333333333,0.012121212121212088,0.5,0,0.6666666666666666,0.5,116.53968253968254,129.54545454545453,130.26666666666668,150.15806111696523,156.4451561248999,-0.7212121212121474,136.36363636363637,119.53333333333333,9.545454545454545,10.0,0.27554634157970526,0,1,1
990,2023,Chennai Super Kings,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",0.6,0.4,0.19999999999999996,0.5384615384615384,0.5225225225225225,0.01593901593901592,0.43333333333333335,30,0.625,0.2777777777777778,117.21875,128.47179487179488,119.70270270270271,154.74705046636606,151.21201775349948,8.769092169092175,119.33333333333333,126.01351351351352,9.851282051282052,9.81081081081081,0.03907180281019329,0,1,0
970,2023,Lucknow Super Giants,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",0.0,0.4,-0.4,0.5,0.4605263157894737,0.03947368421052633,0.3333333333333333,3,1.0,0.3888888888888889,118.23809523809524,130.375,125.38157894736842,156.1377245508982,151.022241005864,4.993421052631575,117.4375,121.64912280701755,10.0,9.868421052631579,0.023425242772534105,1,0,0
993,2023,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",0.4,0.6,-0.19999999999999996,0.5213675213675214,0.5246636771300448,-0.0032961557625234006,0.4666666666666667,30,0.42857142857142855,0.5882352941176471,121.92424242424242,121.07264957264957,119.74439461883408,150.10596587898698,151.274643099932,1.3282549538154882,125.47008547008546,126.01793721973094,9.807692307692308,9.811659192825113,0.131369342027309,1,0,1
973,2023,Rajasthan Royals,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",0.4,0.6,-0.19999999999999996,0.4782608695652174,0.5833333333333334,-0.10507246376811596,0.5,1,0.5833333333333334,0.5,117.16417910447761,123.55434782608695,125.91666666666667,151.11672427545867,149.0138067061144,-2.362318840579718,123.6413043478261,136.0,9.820652173913043,9.583333333333334,-0.43922489841436096,1,0,0
966,2023,Chennai Super Kings,Lucknow Super Giants,"Eden Gardens, Kolkata",0.4,0.0,0.4,0.5357142857142857,0.47058823529411764,0.06512605042016806,0.5,2,0.35294117647058826,1.0,128.3015873015873,128.46428571428572,129.23529411764707,154.79527849502028,156.59301496792588,-0.7710084033613498,119.38265306122449,117.47058823529412,9.85204081632653,10.0,-0.026187543232095933,0,0,1
1004,2023,Royal Challengers Bengaluru,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",0.6,0.2,0.39999999999999997,0.5223214285714286,0.4756756756756757,0.0466457528957529,0.5555555555555556,27,0.3333333333333333,0.5384615384615384,117.57352941176471,119.58928571428571,123.67027027027027,151.31043831902394,151.14619805773933,-4.080984555984557,125.76339285714286,123.7081081081081,9.8125,9.821621621621622,0.03899240640762791,0,1,0
978,2023,Lucknow Super Giants,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",0.0,0.4,-0.4,0.4444444444444444,0.462882096069869,-0.0184376516254246,0.25,4,0.0,0.4666666666666667,134.55172413793105,129.83333333333334,125.34934497816595,156.84563758389262,151.00741753906044,4.483988355167398,115.22222222222223,121.60262008733625,10.0,9.868995633187772,-0.11400332840837812,1,0,0
979,2023,Mumbai Indians,Punjab Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.6,0.6,0.0,0.5234042553191489,0.5,0.023404255319148914,0.48148148148148145,27,0.26666666666666666,0.4666666666666667,113.56451612903226,120.85106382978724,128.90654205607476,150.02641310089803,151.9471220049573,-8.05547822628752,125.29787234042553,121.73364485981308,9.808510638297872,9.86448598130841,0.10686972925910965,0,1,1
969,2023,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Ekana Cricket Stadium, Lucknow",0.6,0.4,0.19999999999999996,0.52,0.4652173913043478,0.05478260869565221,0.5517241379310345,29,0.5263157894736842,0.7272727272727273,116.0625,119.61777777777777,125.32608695652173,151.27873643977293,150.97946783993294,-5.70830917874396,126.03555555555556,121.78695652173913,9.804444444444444,9.869565217391305,-0.06547636903446552,0,1,0
980,2023,Delhi Capitals,Mumbai Indians,"M. A. Chidambaram Stadium, Chennai",0.8,0.6,0.20000000000000007,0.5086206896551724,0.5254237288135594,-0.01680303915838699,0.4411764705882353,34,0.375,0.5714285714285714,115.98648648648648,120.98706896551724,120.73305084745763,148.95457440033962,149.84485932158822,0.25401811805960506,126.98706896551724,125.38983050847457,9.918103448275861,9.809322033898304,0.13556777458624047,0,1,1
1012,2023,Gujarat Titans,Royal Challengers Bengaluru,"Brabourne Stadium, Mumbai",0.8,0.4,0.4,0.6153846153846154,0.5176991150442478,0.0976855003403676,0.5,1,0.5,0.4117647058823529,118.125,126.6923076923077,119.65486725663717,150.0,151.25853003691688,7.0374404356705185,136.69230769230768,125.81858407079646,9.615384615384615,9.805309734513274,0.39316873159132903,1,0,1
1013,2023,Royal Challengers Bengaluru,Kolkata Knight Riders,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.2,0.6,-0.39999999999999997,0.5154185022026432,0.556,-0.04058149779735687,0.41379310344827586,29,0.7272727272727273,0.5833333333333334,119.87272727272727,119.68722466960352,119.12,151.24979123754383,148.2255736399383,0.5672246696035188,126.11894273127753,122.928,9.788546255506608,9.872,-0.07010525791637257,0,1,0
1015,2023,Rajasthan Royals,Delhi Capitals,"Punjab Cricket Association Stadium, Mohali",0.4,0.8,-0.4,0.478494623655914,0.5107296137339056,-0.03223499007799158,0.5652173913043478,23,0.5714285714285714,0.5,124.63492063492063,124.01075268817205,121.14592274678111,151.18306351183065,148.93156756186357,2.864829941390937,123.72043010752688,126.74678111587983,9.82258064516129,9.918454935622318,-0.3166007628091254,1,1,0
971,2023,Rajasthan Royals,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.4,0.6,-0.19999999999999996,0.478494623655914,0.4675324675324675,0.010962156123446476,0.5,26,0.36363636363636365,0.5882352941176471,114.76470588235294,124.01075268817205,125.11688311688312,151.18306351183065,150.97158378604263,-1.1061304287110687,123.72043010752688,121.81385281385282,9.82258064516129,9.87012987012987,-0.10727484396118925,1,0,0
982,2023,Royal Challengers Bengaluru,Gujarat Titans,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.0,1.0,-1.0,0.5131578947368421,0.6428571428571429,-0.12969924812030076,0.5,2,0.6666666666666666,0.5,120.08928571428571,119.74122807017544,131.5,151.22694289037833,151.14942528735634,-11.758771929824562,126.08333333333333,136.0,9.789473684210526,9.642857142857142,-0.3783465725213304,1,0,0
974,2023,Punjab Kings,Gujarat Titans,"DY Patil Stadium, Mumbai",0.4,1.0,-0.6,0.49767441860465117,0.6666666666666666,-0.16899224806201546,0.5,2,0.5263157894736842,0.5,126.0632911392405,128.9906976744186,129.0,152.0116202587152,151.52701644479248,-0.00930232558138755,121.6,136.33333333333334,9.865116279069767,9.666666666666666,-0.41759182268079087,1,0,1
975,2023,Gujarat Titans,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",0.8,0.8,0.0,0.625,0.5128205128205128,0.11217948717948723,0.5,2,1.0,0.5833333333333334,135.05084745762713,132.0625,121.35470085470085,152.12383009359252,149.05779224187708,10.707799145299148,132.375,126.76923076923077,9.6875,9.918803418803419,0.11562600512977106,1,0,0
977,2023,Delhi Capitals,Kolkata Knight Riders,"Holkar Cricket Stadium, Indore",0.8,0.8,0.0,0.5148936170212766,0.5577689243027888,-0.04287530728151223,0.5,32,0.38461538461538464,0.5333333333333333,126.72131147540983,121.57446808510639,119.11553784860558,149.16723228737013,147.95862819814914,2.458930236500805,126.6936170212766,122.96414342629483,9.919148936170213,9.872509960159363,0.19445182496721003,1,0,1
991,2023,Chennai Super Kings,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",0.4,0.6,-0.19999999999999996,0.5380710659898477,0.5232067510548524,0.014864314934995293,0.5517241379310345,29,0.5882352941176471,0.6153846153846154,117.36923076923077,128.2030456852792,120.52320675105486,154.60333006856024,149.84000419661123,7.679838934224335,119.48730964467005,125.52742616033755,9.852791878172589,9.810126582278482,-0.091226478844602,0,1,1
992,2023,Mumbai Indians,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",0.6,0.2,0.39999999999999997,0.5210084033613446,0.4734042553191489,0.04760414804219565,0.75,16,0.5454545454545454,0.6666666666666666,116.54666666666667,120.45798319327731,124.0372340425532,149.77796353377565,151.0982958595218,-3.57925084927588,125.46638655462185,124.04787234042553,9.8109243697479,9.824468085106384,0.16112809846621978,0,0,0
994,2023,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",0.8,0.0,0.8,0.4698275862068966,0.5109170305676856,-0.041089444360788985,0.4666666666666667,30,0.38461538461538464,0.25,118.90625,125.17672413793103,119.83406113537117,151.01924076963078,151.3289952575273,5.34266300255986,121.8103448275862,125.94323144104804,9.870689655172415,9.790393013100436,0.07721320242278651,0,0,1
995,2023,Delhi Capitals,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1.0,0.0,1.0,0.5169491525423728,0.42105263157894735,0.09589652096342549,0.5,2,0.4666666666666667,0.5,119.29230769230769,121.52118644067797,131.6315789473684,149.08249727088423,157.49370277078086,-10.110392506690445,126.80084745762711,115.47368421052632,9.919491525423728,10.0,0.3412074164930399,0,1,0
998,2023,Mumbai Indians,Royal Challengers Bengaluru,"M. Chinnaswamy Stadium, Bengaluru",0.4,0.0,0.4,0.5188284518828452,0.508695652173913,0.010132799708932216,0.4838709677419355,31,0.47058823529411764,0.7272727272727273,134.61666666666667,120.19665271966527,119.93478260869566,149.6275847700401,151.4577499588206,0.26187011096961044,125.60251046025104,125.8695652173913,9.811715481171548,9.791304347826086,0.1370708391377793,0,0,0
983,2023,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",1.0,0.2,0.8,0.4721030042918455,0.5166666666666667,-0.044563662374821233,0.41935483870967744,31,0.5625,0.3125,113.23809523809524,125.10729613733906,119.95416666666667,151.01279593845516,149.5221772099304,5.153129470672397,121.90128755364807,125.39583333333333,9.871244635193133,9.8125,-0.05135869384001879,1,1,1
984,2023,Delhi Capitals,Mumbai Indians,"Eden Gardens, Kolkata",0.8,0.0,0.8,0.5147679324894515,0.5145228215767634,0.0002451109126880846,0.45714285714285713,35,0.42857142857142855,0.5833333333333334,127.5,121.71308016877637,120.40248962655602,149.0749354005168,149.77289150407762,1.3105905422203534,126.64556962025317,125.53526970954357,9.919831223628693,9.804979253112034,0.14966343484525702,1,0,0
1003,2023,Kolkata Knight Riders,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.6,0.4,0.19999999999999996,0.5555555555555556,0.47619047619047616,0.07936507936507942,0.5333333333333333,30,0.5714285714285714,0.6111111111111112,120.01515151515152,119.24603174603175,124.21693121693121,148.08061893263687,150.97749196141478,-4.970899470899468,122.90873015873017,123.6984126984127,9.873015873015873,9.825396825396826,0.10835034758691542,1,1,1
985,2023,Punjab Kings,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",0.4,0.6,-0.19999999999999996,0.5,0.5882352941176471,-0.08823529411764708,0.6666666666666666,3,0.4666666666666667,0.5,124.75,128.7314814814815,130.7058823529412,151.9619630560717,152.29609321453052,-1.974400871459693,121.86111111111111,134.76470588235293,9.86574074074074,9.705882352941176,-0.42040500512032253,1,0,0
987,2023,Delhi Capitals,Sunrisers Hyderabad,"Ekana Cricket Stadium, Lucknow",0.6,1.0,-0.4,0.5126050420168067,0.47435897435897434,0.03824606765783234,0.5294117647058824,34,0.42105263157894735,0.75,116.24615384615385,121.4873949579832,125.25213675213675,148.979802143446,150.8984193996808,-3.764741794153551,126.67647058823529,122.35470085470085,9.920168067226891,9.867521367521368,0.17737525859624625,1,0,1
1007,2023,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",0.6,0.4,0.19999999999999996,0.5573122529644269,0.47368421052631576,0.08362804243811112,0.5483870967741935,31,0.6666666666666666,0.42857142857142855,126.58461538461539,119.18972332015811,124.65789473684211,148.13086407623913,151.148691767709,-5.468171416684001,123.24505928853755,123.6,9.869565217391305,9.826315789473684,0.11254620669259374,1,1,0
988,2023,Kolkata Knight Riders,Royal Challengers Bengaluru,"Brabourne Stadium, Mumbai",0.6,0.2,0.39999999999999997,0.5551181102362205,0.5108225108225108,0.04429559941370964,0.6,30,0.625,0.3888888888888889,119.7910447761194,119.24015748031496,119.74458874458874,148.12441923020492,151.44264987681356,-0.5044312642737765,123.22834645669292,125.5930735930736,9.87007874015748,9.792207792207792,0.09473375381114124,1,1,1
1008,2023,Punjab Kings,Kolkata Knight Riders,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.2,0.6,-0.39999999999999997,0.4976958525345622,0.5568627450980392,-0.059166892563477014,0.4482758620689655,29,0.4375,0.5555555555555556,113.953125,128.50691244239633,118.95294117647059,151.88453159041396,148.0163958424828,9.553971265925739,121.92165898617512,123.17647058823529,9.866359447004609,9.870588235294118,-0.05171978826349566,1,0,1
989,2023,Sunrisers Hyderabad,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0.8,0.4,0.4,0.4723404255319149,0.5546875,-0.08234707446808509,0.4722222222222222,36,0.4666666666666667,0.38095238095238093,124.06153846153846,125.08936170212766,118.96875,150.83380368412952,147.95239251882438,6.120611702127661,122.46382978723405,123.25390625,9.86808510638298,9.87109375,0.020592869102211253,1,1,1
